userId,itemId,rating,timestamp,user_mean_rating,user_median_rating,user_std_rating,user_min_rating,user_max_rating,user_num_ratings,item_mean_rating,item_median_rating,item_std_rating,item_min_rating,item_max_rating,item_num_ratings,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_25
14567,4124,5.0,1236063600.0,4.051282051282051,5.0,1.394514024928397,1.0,5.0,39,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14998,55478,3.0,1236063600.0,3.7,4.0,1.1595018087284057,2.0,5.0,10,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15534,24457,4.0,1236063600.0,4.1,4.0,1.1972189997378648,1.0,5.0,10,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15592,12782,5.0,1236063600.0,3.690909090909091,4.0,1.2601106252543022,1.0,5.0,55,4.416666666666667,5.0,0.9962049198956218,2.0,5.0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,188691,3.0,1236063600.0,3.2916666666666665,3.0,0.955893505766305,1.0,5.0,72,3.0,3.0,,3.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,47030,2.0,1236063600.0,3.2916666666666665,3.0,0.955893505766305,1.0,5.0,72,2.75,2.5,0.9574271077563381,2.0,4.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16047,239092,4.0,1236063600.0,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,4.0,4.0,,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16373,80786,1.0,1236063600.0,3.0,3.0,1.1281521496355325,1.0,5.0,23,1.0,1.0,,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16605,90078,5.0,1236063600.0,4.0,4.0,0.9999999999999999,3.0,5.0,5,5.0,5.0,,5.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18876,113180,4.0,1236063600.0,4.166666666666667,4.0,0.6944562646748168,2.0,5.0,48,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,2426,5.0,1236063600.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,268126,4.0,1236063600.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,269203,5.0,1236063600.0,3.5833333333333335,4.0,0.9440566391128805,1.0,5.0,60,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19350,271204,5.0,1236063600.0,4.055555555555555,4.0,1.1617543641469048,1.0,5.0,18,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19487,29694,4.0,1236063600.0,4.465346534653466,5.0,0.8193211389393483,1.0,5.0,101,2.6666666666666665,3.0,1.5275252316519468,1.0,4.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20157,53133,4.0,1236063600.0,4.337662337662338,4.0,0.8047619721708764,1.0,5.0,77,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,197707,3.0,1236063600.0,3.5180722891566263,4.0,1.2133550119212648,1.0,5.0,83,3.0,3.0,,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,225806,4.0,1236063600.0,3.8383838383838382,4.0,1.1841389768396404,1.0,5.0,99,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,200019,3.0,1236063600.0,3.8383838383838382,4.0,1.1841389768396404,1.0,5.0,99,3.0,3.0,,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,10523,4.0,1236063600.0,3.8383838383838382,4.0,1.1841389768396404,1.0,5.0,99,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,22112,2.0,1236063600.0,2.611111111111111,2.5,1.2484911528441678,1.0,5.0,36,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,37762,4.0,1236063600.0,2.611111111111111,2.5,1.2484911528441678,1.0,5.0,36,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,22163,1.0,1236063600.0,2.611111111111111,2.5,1.2484911528441678,1.0,5.0,36,3.75,4.5,1.8929694486000914,1.0,5.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21590,273507,4.0,1236063600.0,4.339622641509434,4.0,0.7830756969602692,2.0,5.0,53,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21829,67416,5.0,1236063600.0,4.290322580645161,4.0,0.8243602928775247,2.0,5.0,31,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21829,99043,4.0,1236063600.0,4.290322580645161,4.0,0.8243602928775247,2.0,5.0,31,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
493,12781,3.0,1236150000.0,3.9047619047619047,4.0,0.9436504599035547,2.0,5.0,21,4.4,5.0,0.8944271909999159,3.0,5.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,20446,5.0,1236150000.0,3.935483870967742,4.0,1.030711206593704,1.0,5.0,31,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
796,22104,5.0,1236150000.0,3.7547169811320753,4.0,1.040250159974966,1.0,5.0,106,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,19137,5.0,1236150000.0,3.7547169811320753,4.0,1.040250159974966,1.0,5.0,106,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,22105,4.0,1236150000.0,3.7547169811320753,4.0,1.040250159974966,1.0,5.0,106,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24748,4.0,1236150000.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24749,4.0,1236150000.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24751,3.0,1236150000.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24752,5.0,1236150000.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24753,1.0,1236150000.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,1.0,1.0,,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,17758,4.0,1236150000.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,24779,5.0,1236150000.0,4.6521739130434785,5.0,0.6472807211834832,3.0,5.0,23,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2072,50049,5.0,1236150000.0,4.6521739130434785,5.0,0.6472807211834832,3.0,5.0,23,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2072,50050,5.0,1236150000.0,4.6521739130434785,5.0,0.6472807211834832,3.0,5.0,23,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2760,65126,5.0,1236150000.0,3.6507936507936507,4.0,0.900872877049919,2.0,5.0,63,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3689,83492,4.0,1236150000.0,4.076923076923077,4.0,0.7961445558729607,2.0,5.0,26,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3958,54773,5.0,1236150000.0,3.7468354430379747,4.0,1.091556809078499,1.0,5.0,79,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,87333,5.0,1236150000.0,3.7468354430379747,4.0,1.091556809078499,1.0,5.0,79,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6144,120882,2.0,1236150000.0,3.9767441860465116,4.0,1.2815238714129003,1.0,5.0,43,2.0,2.0,,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7246,138239,4.0,1236150000.0,3.8055555555555554,4.0,1.0699333780613762,1.0,5.0,72,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7246,138240,5.0,1236150000.0,3.8055555555555554,4.0,1.0699333780613762,1.0,5.0,72,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7341,6341,3.0,1236150000.0,3.0,3.0,2.0,1.0,5.0,3,3.0,3.0,0.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7530,26270,2.0,1236150000.0,3.0,3.0,1.4142135623730951,2.0,4.0,2,2.0,2.0,,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,21630,1.0,1236150000.0,4.0,5.0,1.8516401995451028,1.0,5.0,8,1.8,2.0,0.8366600265340756,1.0,3.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,161405,5.0,1236150000.0,4.555555555555555,5.0,0.7264831572567788,3.0,5.0,9,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,161449,4.0,1236150000.0,3.888888888888889,4.0,1.0079052613579396,1.0,5.0,36,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,87381,4.0,1236150000.0,3.888888888888889,4.0,1.0079052613579396,1.0,5.0,36,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,62484,4.0,1236150000.0,3.888888888888889,4.0,1.0079052613579396,1.0,5.0,36,3.75,4.0,0.49999999999999994,3.0,4.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,140616,5.0,1236150000.0,3.888888888888889,4.0,1.0079052613579396,1.0,5.0,36,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,14955,4.0,1236150000.0,3.888888888888889,4.0,1.0079052613579396,1.0,5.0,36,2.7777777777777777,3.0,0.97182531580755,1.0,4.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,15339,1.0,1236150000.0,3.888888888888889,4.0,1.0079052613579396,1.0,5.0,36,1.0,1.0,,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,10082,4.0,1236150000.0,4.177777777777778,4.0,0.8604673383714461,2.0,5.0,45,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14178,5483,3.0,1236150000.0,3.0,3.0,,3.0,3.0,1,3.0,3.0,,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14567,45336,3.0,1236150000.0,4.051282051282051,5.0,1.394514024928397,1.0,5.0,39,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15592,27914,4.0,1236150000.0,3.690909090909091,4.0,1.2601106252543022,1.0,5.0,55,4.666666666666667,5.0,0.5163977794943224,4.0,5.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15886,75016,3.0,1236150000.0,3.391304347826087,4.0,1.2699008706760826,1.0,5.0,23,3.0,3.0,0.0,3.0,3.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15886,75150,2.0,1236150000.0,3.391304347826087,4.0,1.2699008706760826,1.0,5.0,23,2.0,2.0,,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,135711,2.0,1236150000.0,3.7903225806451615,4.0,0.7921147618086651,2.0,5.0,62,2.0,2.0,,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16533,245757,3.0,1236150000.0,4.222222222222222,4.0,0.6666666666666666,3.0,5.0,9,3.0,3.0,,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16781,50,4.0,1236150000.0,4.076923076923077,4.0,0.49354811679282456,3.0,5.0,13,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16854,14882,5.0,1236150000.0,5.0,5.0,0.0,5.0,5.0,2,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18490,261891,4.0,1236150000.0,4.0,4.0,0.7745966692414834,3.0,5.0,11,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,268125,3.0,1236150000.0,4.122222222222222,4.0,0.7764479446405788,2.0,5.0,90,3.0,3.0,,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,16311,4.0,1236150000.0,3.5833333333333335,4.0,0.9440566391128805,1.0,5.0,60,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19482,22754,4.0,1236150000.0,3.546511627906977,4.0,1.508072215030021,1.0,5.0,86,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19951,237107,5.0,1236150000.0,4.213114754098361,4.0,0.9149636440566122,1.0,5.0,61,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,38224,5.0,1236150000.0,4.337662337662338,4.0,0.8047619721708764,1.0,5.0,77,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21829,65567,5.0,1236150000.0,4.290322580645161,4.0,0.8243602928775247,2.0,5.0,31,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21862,198258,5.0,1236150000.0,3.5283018867924527,4.0,1.2185074979237391,1.0,5.0,53,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21873,22102,5.0,1236150000.0,4.5,5.0,0.9224300477447906,1.0,5.0,58,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,20445,1.0,1236236400.0,3.935483870967742,4.0,1.030711206593704,1.0,5.0,31,1.0,1.0,0.0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,15450,5.0,1236236400.0,3.7547169811320753,4.0,1.040250159974966,1.0,5.0,106,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,1426,5.0,1236236400.0,3.7547169811320753,4.0,1.040250159974966,1.0,5.0,106,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24745,4.0,1236236400.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
915,24746,1.0,1236236400.0,4.1923076923076925,5.0,1.29914695297717,1.0,5.0,52,3.0,3.0,2.8284271247461903,1.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1715,1794,5.0,1236236400.0,5.0,5.0,0.0,5.0,5.0,9,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,42346,5.0,1236236400.0,4.224489795918367,4.0,0.7709654694615322,2.0,5.0,49,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,87332,5.0,1236236400.0,3.7468354430379747,4.0,1.091556809078499,1.0,5.0,79,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,17412,5.0,1236236400.0,4.25,4.5,0.9574271077563381,3.0,5.0,4,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,91395,1.0,1236236400.0,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,29455,5.0,1236236400.0,4.75,5.0,0.45226701686664544,4.0,5.0,12,5.0,5.0,,5.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,27978,5.0,1236236400.0,4.666666666666667,5.0,0.701964118163034,3.0,5.0,24,5.0,5.0,,5.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,155953,5.0,1236236400.0,4.875,5.0,0.3535533905932738,4.0,5.0,8,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,96009,5.0,1236236400.0,4.0,5.0,1.8516401995451028,1.0,5.0,8,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,62850,4.0,1236236400.0,3.5588235294117645,4.0,0.9905975078001624,1.0,5.0,34,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9498,166785,4.0,1236236400.0,4.08,4.0,0.7593857166596344,2.0,5.0,25,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10377,16527,5.0,1236236400.0,5.0,5.0,0.0,5.0,5.0,2,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,183882,2.0,1236236400.0,4.177777777777778,4.0,0.8604673383714461,2.0,5.0,45,2.0,2.0,,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12410,41860,5.0,1236236400.0,3.4901960784313726,4.0,1.25495097943478,1.0,5.0,51,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14274,37938,4.0,1236236400.0,3.357142857142857,4.0,1.2157392722216298,1.0,5.0,14,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15592,107579,4.0,1236236400.0,3.690909090909091,4.0,1.2601106252543022,1.0,5.0,55,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15699,40900,4.0,1236236400.0,4.37037037037037,5.0,0.791694781327139,2.0,5.0,27,3.0,3.0,1.4142135623730951,2.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16059,24866,5.0,1236236400.0,3.7903225806451615,4.0,0.7921147618086651,2.0,5.0,62,4.0,4.0,1.0954451150103321,3.0,5.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17743,159777,4.0,1236236400.0,3.8,4.0,1.186126701378962,1.0,5.0,30,4.0,4.0,0.0,4.0,4.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18876,151936,4.0,1236236400.0,4.166666666666667,4.0,0.6944562646748168,2.0,5.0,48,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,134474,5.0,1236236400.0,3.5833333333333335,4.0,0.9440566391128805,1.0,5.0,60,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19464,195290,2.0,1236236400.0,2.5714285714285716,2.0,1.7182493859684491,1.0,5.0,7,2.0,2.0,,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19482,104169,1.0,1236236400.0,3.546511627906977,4.0,1.508072215030021,1.0,5.0,86,2.6666666666666665,2.0,2.0816659994661326,1.0,5.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19482,38448,4.0,1236236400.0,3.546511627906977,4.0,1.508072215030021,1.0,5.0,86,4.0,4.0,,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19487,206740,5.0,1236236400.0,4.465346534653466,5.0,0.8193211389393483,1.0,5.0,101,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,49704,4.0,1236236400.0,4.337662337662338,4.0,0.8047619721708764,1.0,5.0,77,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,77826,4.0,1236236400.0,4.337662337662338,4.0,0.8047619721708764,1.0,5.0,77,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20158,3776,5.0,1236236400.0,3.795918367346939,4.0,1.060259241819634,1.0,5.0,49,3.5,3.5,2.1213203435596424,2.0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,51050,5.0,1236236400.0,3.8383838383838382,4.0,1.1841389768396404,1.0,5.0,99,5.0,5.0,0.0,5.0,5.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20729,47026,2.0,1236236400.0,2.611111111111111,2.5,1.2484911528441678,1.0,5.0,36,2.0,2.0,,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20831,99353,3.0,1236236400.0,3.909090909090909,4.0,1.136181803634036,1.0,5.0,11,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21419,165005,4.0,1236236400.0,4.208955223880597,4.0,0.5912829767300782,3.0,5.0,67,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21705,224005,4.0,1236236400.0,3.0833333333333335,3.5,1.4433756729740645,1.0,5.0,12,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21873,6506,5.0,1236236400.0,4.5,5.0,0.9224300477447906,1.0,5.0,58,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2633,5.0,1236322800.0,4.2,4.0,0.8366600265340756,3.0,5.0,5,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,22103,5.0,1236322800.0,3.7547169811320753,4.0,1.040250159974966,1.0,5.0,106,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,59683,4.0,1236322800.0,3.5,4.0,1.4459976109624422,1.0,5.0,12,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2490,22184,1.0,1236322800.0,3.5,4.0,1.4459976109624422,1.0,5.0,12,2.0,1.5,1.4142135623730951,1.0,4.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,22223,4.0,1236322800.0,3.264705882352941,3.0,1.1627768104298606,1.0,5.0,34,4.666666666666667,5.0,0.5773502691896258,4.0,5.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
