userId,itemId,rating,timestamp,user_mean_rating,user_median_rating,user_std_rating,user_min_rating,user_max_rating,user_num_ratings,item_mean_rating,item_median_rating,item_std_rating,item_min_rating,item_max_rating,item_num_ratings,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6
40,1285,5.0,1266303600.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
212,4751,2.0,1266303600.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,3.6666666666666665,4.0,1.5275252316519468,2.0,5.0,3,0,0,0,0,1,0
553,9049,5.0,1266303600.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
727,9,2.0,1266303600.0,3.8,4.0,1.2071217242444348,1.0,5.0,15,3.0,3.0,1.4142135623730951,2.0,4.0,2,1,0,0,0,0,0
1491,1574,3.0,1266303600.0,3.75,4.0,0.5,3.0,4.0,4,4.0,4.0,1.0,3.0,5.0,3,0,0,0,0,1,0
1493,9021,5.0,1266303600.0,4.5,4.5,0.5477225575051661,4.0,5.0,6,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
6,207,5.0,1266390000.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,1,0
40,1284,5.0,1266390000.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
70,50,3.0,1266390000.0,4.4,5.0,0.894427190999916,3.0,5.0,5,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,1
175,4024,5.0,1266390000.0,4.7407407407407405,5.0,0.5256931389634798,3.0,5.0,27,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,1,0,0,0,0
190,4389,4.0,1266390000.0,3.942857142857143,4.0,0.90563130866092,1.0,5.0,35,4.0,4.0,,4.0,4.0,1,1,0,0,0,0,0
280,5993,2.0,1266390000.0,3.7714285714285714,4.0,1.1902969052673686,1.0,5.0,35,2.5,2.5,0.7071067811865476,2.0,3.0,2,0,0,0,0,0,1
865,6986,4.0,1266390000.0,4.375,4.5,0.7440238091428449,3.0,5.0,8,4.0,4.0,,4.0,4.0,1,1,0,0,0,0,0
1463,11159,5.0,1266390000.0,4.666666666666667,5.0,0.5163977794943222,4.0,5.0,6,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
7,366,4.0,1266476400.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,0,1
175,4023,4.0,1266476400.0,4.7407407407407405,5.0,0.5256931389634798,3.0,5.0,27,4.0,4.0,0.0,4.0,4.0,2,0,1,0,0,0,0
423,7925,5.0,1266476400.0,4.5576923076923075,5.0,0.8497626321038482,1.0,5.0,52,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
7,365,5.0,1266562800.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
13,745,4.0,1266562800.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
40,1283,5.0,1266562800.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
175,4022,4.0,1266562800.0,4.7407407407407405,5.0,0.5256931389634798,3.0,5.0,27,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
212,197,5.0,1266562800.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
2327,9968,4.0,1266562800.0,4.2,4.0,0.44721359549995787,4.0,5.0,5,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
40,853,5.0,1266649200.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.5,4.5,0.7071067811865476,4.0,5.0,2,1,0,0,0,0,0
216,2385,1.0,1266649200.0,3.5,4.5,1.9748417658131499,1.0,5.0,6,1.0,1.0,,1.0,1.0,1,1,0,0,0,0,0
246,742,5.0,1266649200.0,4.571428571428571,5.0,0.5345224838248487,4.0,5.0,7,4.0,4.0,1.4142135623730951,3.0,5.0,2,1,0,0,0,0,0
1569,2010,4.0,1266649200.0,4.0,4.0,1.0,3.0,5.0,3,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
7,4,5.0,1266735600.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,3.6666666666666665,5.0,2.3094010767585034,1.0,5.0,3,1,0,0,0,0,0
212,1928,5.0,1266735600.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,4.538461538461538,5.0,0.5188745216627707,4.0,5.0,13,1,0,0,0,0,0
220,4833,5.0,1266735600.0,4.125,4.0,0.991031208965115,2.0,5.0,8,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
728,8545,5.0,1266735600.0,4.909090909090909,5.0,0.30151134457776363,4.0,5.0,11,4.5,4.5,0.5773502691896257,4.0,5.0,4,1,0,0,0,0,0
1219,1928,4.0,1266735600.0,4.0,4.0,,4.0,4.0,1,4.538461538461538,5.0,0.5188745216627707,4.0,5.0,13,1,0,0,0,0,0
70,343,5.0,1266822000.0,4.4,5.0,0.894427190999916,3.0,5.0,5,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,0,0,0,0,0,1
158,3696,4.0,1266822000.0,4.083333333333333,5.0,1.138903617201808,2.0,5.0,24,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
295,355,5.0,1266822000.0,4.894736842105263,5.0,0.3153017676423058,4.0,5.0,19,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,0,0,0,0,0,1
728,6537,5.0,1266822000.0,4.909090909090909,5.0,0.30151134457776363,4.0,5.0,11,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
6,205,2.0,1266908400.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,2.6666666666666665,3.0,0.5773502691896258,2.0,3.0,3,0,1,0,0,0,0
178,4099,3.0,1266908400.0,3.75,3.5,0.9574271077563381,3.0,5.0,4,3.0,3.0,,3.0,3.0,1,0,0,0,0,0,1
186,1715,5.0,1266908400.0,4.785714285714286,5.0,0.42581531362631997,4.0,5.0,14,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
248,1820,5.0,1266908400.0,4.140350877192983,4.0,0.6105792475542055,2.0,5.0,57,5.0,5.0,0.0,5.0,5.0,4,0,0,0,0,1,0
280,205,3.0,1266908400.0,3.7714285714285714,4.0,1.1902969052673686,1.0,5.0,35,2.6666666666666665,3.0,0.5773502691896258,2.0,3.0,3,0,1,0,0,0,0
281,6472,5.0,1266908400.0,4.409090909090909,5.0,0.9081163607574332,2.0,5.0,22,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
865,6298,5.0,1266908400.0,4.375,4.5,0.7440238091428449,3.0,5.0,8,5.0,5.0,0.0,5.0,5.0,2,1,0,0,0,0,0
1144,3001,5.0,1266908400.0,4.1875,4.5,1.1672617529928753,1.0,5.0,16,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,1
175,3662,4.0,1266994800.0,4.7407407407407405,5.0,0.5256931389634798,3.0,5.0,27,4.0,4.0,,4.0,4.0,1,0,1,0,0,0,0
488,6638,5.0,1266994800.0,4.75,5.0,0.4999999999999999,4.0,5.0,4,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
553,3663,5.0,1266994800.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
49,1553,2.0,1267081200.0,4.48,5.0,0.7702813338860894,2.0,5.0,25,2.0,2.0,,2.0,2.0,1,0,1,0,0,0,0
216,410,5.0,1267081200.0,3.5,4.5,1.9748417658131499,1.0,5.0,6,4.666666666666667,5.0,0.5163977794943222,4.0,5.0,6,1,0,0,0,0,0
248,681,4.0,1267081200.0,4.140350877192983,4.0,0.6105792475542055,2.0,5.0,57,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
295,2429,4.0,1267081200.0,4.894736842105263,5.0,0.3153017676423058,4.0,5.0,19,4.0,4.0,0.816496580927726,3.0,5.0,4,1,0,0,0,0,0
395,7561,3.0,1267081200.0,4.166666666666667,4.5,0.9831920802501751,3.0,5.0,6,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,1,0,0,0,0
423,401,4.0,1267081200.0,4.5576923076923075,5.0,0.8497626321038482,1.0,5.0,52,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,0,1,0,0,0,0
1144,3909,5.0,1267081200.0,4.1875,4.5,1.1672617529928753,1.0,5.0,16,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
1144,897,4.0,1267081200.0,4.1875,4.5,1.1672617529928753,1.0,5.0,16,3.6,4.0,1.140175425099138,2.0,5.0,5,0,0,0,0,0,1
162,3771,5.0,1267167600.0,5.0,5.0,0.0,5.0,5.0,4,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
40,408,2.0,1267254000.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,2.8,2.0,1.6431676725154984,1.0,5.0,5,1,0,0,0,0,0
220,4832,4.0,1267254000.0,4.125,4.0,0.991031208965115,2.0,5.0,8,4.0,4.0,,4.0,4.0,1,1,0,0,0,0,0
40,1282,5.0,1267340400.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,1,0
261,205,3.0,1267340400.0,3.25,3.0,1.2583057392117916,2.0,5.0,4,2.6666666666666665,3.0,0.5773502691896258,2.0,3.0,3,0,1,0,0,0,0
727,6906,5.0,1267340400.0,3.8,4.0,1.2071217242444348,1.0,5.0,15,5.0,5.0,0.0,5.0,5.0,2,1,0,0,0,0,0
2327,4935,4.0,1267340400.0,4.2,4.0,0.44721359549995787,4.0,5.0,5,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
2327,4230,4.0,1267340400.0,4.2,4.0,0.44721359549995787,4.0,5.0,5,4.0,4.0,0.0,4.0,4.0,2,0,1,0,0,0,0
171,2883,2.0,1267426800.0,4.043478260869565,4.0,0.9282564726687247,2.0,5.0,23,3.6666666666666665,4.0,1.5275252316519468,2.0,5.0,3,0,0,0,0,1,0
212,2330,5.0,1267426800.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
223,1006,4.0,1267426800.0,4.454545454545454,5.0,0.6875516509523287,3.0,5.0,11,4.666666666666667,5.0,0.5163977794943222,4.0,5.0,6,0,1,0,0,0,0
248,5263,4.0,1267426800.0,4.140350877192983,4.0,0.6105792475542055,2.0,5.0,57,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
566,121,5.0,1267426800.0,3.9285714285714284,4.0,0.9168747682531899,3.0,5.0,14,4.615384615384615,5.0,0.5063696835418332,4.0,5.0,13,0,0,0,1,0,0
1743,110,4.0,1267426800.0,4.238095238095238,4.0,0.7003400534570262,3.0,5.0,21,4.4,4.0,0.547722557505166,4.0,5.0,5,0,1,0,0,0,0
26,1001,5.0,1267513200.0,5.0,5.0,0.0,5.0,5.0,3,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
188,516,5.0,1267513200.0,4.571428571428571,5.0,0.8516306272526399,2.0,5.0,14,5.0,5.0,0.0,5.0,5.0,2,0,0,1,0,0,0
216,422,4.0,1267513200.0,3.5,4.5,1.9748417658131499,1.0,5.0,6,4.5,4.5,0.7071067811865476,4.0,5.0,2,1,0,0,0,0,0
13,744,5.0,1267599600.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,5.0,5.0,0.0,5.0,5.0,2,1,0,0,0,0,0
40,1281,5.0,1267599600.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.6,5.0,0.5477225575051663,4.0,5.0,5,0,0,0,0,1,0
165,3462,5.0,1267599600.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
188,4339,5.0,1267599600.0,4.571428571428571,5.0,0.8516306272526399,2.0,5.0,14,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
211,4727,4.0,1267599600.0,4.35,4.0,0.4893604849295929,4.0,5.0,20,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,1
216,419,5.0,1267599600.0,3.5,4.5,1.9748417658131499,1.0,5.0,6,4.5,4.5,0.5773502691896257,4.0,5.0,4,1,0,0,0,0,0
264,6258,5.0,1267599600.0,4.5,5.0,0.6183469424008423,3.0,5.0,18,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
6,203,4.0,1267686000.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,1,0
8,449,5.0,1267686000.0,4.333333333333333,4.0,0.5,4.0,5.0,9,4.428571428571429,5.0,0.786795792469443,3.0,5.0,7,0,0,0,0,0,1
15,866,3.0,1267686000.0,3.5,3.5,0.7071067811865476,3.0,4.0,2,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,0,0,0,1,0
216,4558,1.0,1267686000.0,3.5,4.5,1.9748417658131499,1.0,5.0,6,2.5,2.5,2.1213203435596424,1.0,4.0,2,1,0,0,0,0,0
423,7919,5.0,1267686000.0,4.5576923076923075,5.0,0.8497626321038482,1.0,5.0,52,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
477,96,4.0,1267686000.0,4.5,4.5,0.5773502691896258,4.0,5.0,4,4.285714285714286,4.0,0.7559289460184544,3.0,5.0,7,0,0,1,0,0,0
1126,909,4.0,1267686000.0,4.6,5.0,0.5477225575051663,4.0,5.0,5,4.5,4.5,0.7071067811865476,4.0,5.0,2,1,0,0,0,0,0
6,202,5.0,1267772400.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
13,743,5.0,1267772400.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
236,4997,5.0,1267772400.0,4.625,5.0,0.5175491695067657,4.0,5.0,8,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
236,4330,5.0,1267772400.0,4.625,5.0,0.5175491695067657,4.0,5.0,8,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,0,1
306,6702,4.0,1267772400.0,4.529411764705882,5.0,0.5144957554275263,4.0,5.0,17,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,0,1
10,496,4.0,1267858800.0,4.583333333333333,5.0,0.6685579234215214,3.0,5.0,12,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,1
280,1825,4.0,1267858800.0,3.7714285714285714,4.0,1.1902969052673686,1.0,5.0,35,4.222222222222222,4.0,0.4409585518440987,4.0,5.0,9,0,0,0,0,0,1
1944,6802,5.0,1267858800.0,5.0,5.0,0.0,5.0,5.0,3,5.0,5.0,,5.0,5.0,1,0,0,0,0,0,1
6,201,4.0,1267945200.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,4.0,4.0,,4.0,4.0,1,0,0,0,0,1,0
7,96,5.0,1267945200.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,4.285714285714286,4.0,0.7559289460184544,3.0,5.0,7,0,0,1,0,0,0
214,1586,5.0,1267945200.0,4.666666666666667,5.0,0.5163977794943223,4.0,5.0,6,4.6,5.0,0.547722557505166,4.0,5.0,5,0,0,0,0,0,1
6,200,5.0,1268031600.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
40,10,5.0,1268031600.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
645,3601,4.0,1268031600.0,4.1,4.0,1.0711528467275953,2.0,5.0,20,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
178,4098,5.0,1268118000.0,3.75,3.5,0.9574271077563381,3.0,5.0,4,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,0,1
205,3385,5.0,1268118000.0,4.833333333333333,5.0,0.40824829046386313,4.0,5.0,6,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
1,6,4.0,1268204400.0,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,4.0,4.0,0.0,4.0,4.0,2,1,0,0,0,0,0
7,362,3.0,1268204400.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,3.8,3.0,1.0954451150103321,3.0,5.0,5,0,1,0,0,0,0
7,363,5.0,1268204400.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
165,3822,4.0,1268204400.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
167,1914,4.0,1268204400.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,4.0,4.0,0.0,4.0,4.0,5,0,0,0,0,0,1
212,1752,5.0,1268204400.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
212,4748,5.0,1268204400.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
6,199,5.0,1268290800.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
717,7561,4.0,1268290800.0,4.066666666666666,4.0,1.0327955589886446,2.0,5.0,15,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,1,0,0,0,0
1,5,5.0,1268377200.0,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,5.0,5.0,,5.0,5.0,1,1,0,0,0,0,0
13,742,3.0,1268377200.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,4.0,4.0,1.4142135623730951,3.0,5.0,2,1,0,0,0,0,0
40,449,5.0,1268377200.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.428571428571429,5.0,0.786795792469443,3.0,5.0,7,0,0,0,0,0,1
646,3805,5.0,1268377200.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,1,0,0,0
165,3823,5.0,1268463600.0,4.586206896551724,5.0,0.8667361346416775,1.0,5.0,29,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
408,1689,5.0,1268463600.0,4.125,4.5,1.1259916264596033,2.0,5.0,8,5.0,5.0,,5.0,5.0,1,0,1,0,0,0,0
6,197,5.0,1268550000.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
142,3379,5.0,1268550000.0,4.555555555555555,5.0,1.0860419786947373,1.0,5.0,27,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
1126,827,5.0,1268550000.0,4.6,5.0,0.5477225575051663,4.0,5.0,5,4.8,5.0,0.44721359549995787,4.0,5.0,5,0,0,0,0,1,0
40,1277,5.0,1268636400.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,5.0,5.0,0.0,5.0,5.0,2,1,0,0,0,0,0
180,4125,4.0,1268636400.0,4.117647058823529,4.0,0.781213234429025,2.0,5.0,17,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,1,0
246,5119,5.0,1268636400.0,4.571428571428571,5.0,0.5345224838248487,4.0,5.0,7,4.8,5.0,0.44721359549995787,4.0,5.0,5,1,0,0,0,0,0
465,1725,4.0,1268636400.0,4.222222222222222,4.0,0.6405126152203487,3.0,5.0,27,4.5,4.5,0.5773502691896257,4.0,5.0,4,0,1,0,0,0,0
553,338,5.0,1268636400.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
562,1466,4.0,1268722800.0,3.875,4.0,0.9069623173877128,2.0,5.0,32,4.0,4.0,0.0,4.0,4.0,2,0,0,0,0,0,1
1225,4952,4.0,1268722800.0,3.7142857142857144,4.0,1.2535663410560174,2.0,5.0,7,4.0,4.0,0.0,4.0,4.0,2,0,0,0,1,0,0
8,448,4.0,1268809200.0,4.333333333333333,4.0,0.5,4.0,5.0,9,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,1,0,0,0
52,1617,5.0,1268809200.0,4.333333333333333,5.0,1.1547005383792517,3.0,5.0,3,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
6,196,5.0,1268895600.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
40,409,4.0,1268895600.0,4.686274509803922,5.0,0.8364256351507019,2.0,5.0,51,4.5,4.5,0.7071067811865476,4.0,5.0,2,1,0,0,0,0,0
212,4746,5.0,1268895600.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,4.75,5.0,0.5,4.0,5.0,4,0,0,0,0,0,1
12,527,4.0,1268982000.0,3.7777777777777777,4.0,1.0602749674192764,1.0,5.0,18,4.0,4.0,,4.0,4.0,1,0,0,0,1,0,0
30,1129,5.0,1268982000.0,4.666666666666667,5.0,0.816496580927726,3.0,5.0,6,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
227,4914,5.0,1268982000.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,1,0,0,0,0
1,4,5.0,1269068400.0,4.833333333333333,5.0,0.408248290463863,4.0,5.0,6,3.6666666666666665,5.0,2.3094010767585034,1.0,5.0,3,1,0,0,0,0,0
227,186,4.0,1269068400.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,4.16,4.0,0.9865765724632496,2.0,5.0,25,0,0,0,0,0,1
1194,13019,4.0,1269068400.0,4.4,4.0,0.547722557505166,4.0,5.0,5,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,0,1
1806,1825,4.0,1269068400.0,4.2,4.0,0.44721359549995787,4.0,5.0,5,4.222222222222222,4.0,0.4409585518440987,4.0,5.0,9,0,0,0,0,0,1
68,1930,3.0,1269241200.0,4.12,4.0,0.725718035235908,3.0,5.0,25,4.0,4.0,1.4142135623730951,3.0,5.0,2,0,0,0,0,1,0
136,3146,3.0,1269241200.0,3.588235294117647,3.0,1.3719886811400708,1.0,5.0,17,3.3333333333333335,3.0,0.5773502691896257,3.0,4.0,3,0,0,0,0,0,1
204,2954,5.0,1269241200.0,4.333333333333333,5.0,0.9999999999999999,2.0,5.0,9,3.0,3.0,2.8284271247461903,1.0,5.0,2,0,1,0,0,0,0
212,4745,5.0,1269241200.0,4.266666666666667,5.0,1.1159993483217387,1.0,5.0,45,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
231,4944,3.0,1269241200.0,3.923076923076923,4.0,0.6405126152203485,3.0,5.0,13,3.5,3.5,0.7071067811865476,3.0,4.0,2,0,0,0,0,0,1
221,764,4.0,1269327600.0,4.266666666666667,4.0,0.5936168397046638,3.0,5.0,15,3.75,4.0,1.2583057392117916,2.0,5.0,4,0,0,0,0,1,0
728,385,5.0,1269327600.0,4.909090909090909,5.0,0.30151134457776363,4.0,5.0,11,5.0,5.0,0.0,5.0,5.0,2,1,0,0,0,0,0
6,195,5.0,1269414000.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
240,4746,5.0,1269414000.0,4.2,4.0,0.8618916073713346,3.0,5.0,15,4.75,5.0,0.5,4.0,5.0,4,0,0,0,0,0,1
859,2035,5.0,1269414000.0,5.0,5.0,,5.0,5.0,1,5.0,5.0,0.0,5.0,5.0,2,0,0,1,0,0,0
7,357,5.0,1269500400.0,4.488372093023256,5.0,0.8642465068623668,1.0,5.0,86,4.4,5.0,0.8944271909999159,3.0,5.0,5,0,1,0,0,0,0
728,6959,5.0,1269500400.0,4.909090909090909,5.0,0.30151134457776363,4.0,5.0,11,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
987,5628,5.0,1269500400.0,5.0,5.0,0.0,5.0,5.0,2,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
987,203,5.0,1269586800.0,5.0,5.0,0.0,5.0,5.0,2,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,1,0
6,194,1.0,1269673200.0,4.194444444444445,5.0,1.1461987253512673,1.0,5.0,72,3.6666666666666665,5.0,2.3094010767585034,1.0,5.0,3,0,0,0,0,1,0
728,534,5.0,1269759600.0,4.909090909090909,5.0,0.30151134457776363,4.0,5.0,11,5.0,5.0,0.0,5.0,5.0,2,1,0,0,0,0,0
49,1551,5.0,1269846000.0,4.48,5.0,0.7702813338860894,2.0,5.0,25,5.0,5.0,0.0,5.0,5.0,2,0,0,1,0,0,0
306,356,5.0,1269846000.0,4.529411764705882,5.0,0.5144957554275263,4.0,5.0,17,5.0,5.0,0.0,5.0,5.0,3,0,0,0,0,0,1
175,4021,5.0,1269932400.0,4.7407407407407405,5.0,0.5256931389634798,3.0,5.0,27,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
187,711,3.0,1269932400.0,4.363636363636363,4.0,0.5810872031479765,3.0,5.0,22,2.5,2.5,0.7071067811865476,2.0,3.0,2,0,0,0,0,1,0
825,2555,5.0,1269932400.0,4.6,5.0,0.547722557505166,4.0,5.0,5,5.0,5.0,0.0,5.0,5.0,2,0,1,0,0,0,0
13,739,4.0,1270018800.0,4.214285714285714,5.0,1.141457835258481,1.0,5.0,84,4.0,4.0,,4.0,4.0,1,1,0,0,0,0,0
454,202,4.0,1270018800.0,4.666666666666667,5.0,0.5773502691896257,4.0,5.0,3,4.5,4.5,0.7071067811865476,4.0,5.0,2,0,0,0,0,1,0
566,4366,4.0,1270018800.0,3.9285714285714284,4.0,0.9168747682531899,3.0,5.0,14,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,1
1463,13369,5.0,1270018800.0,4.666666666666667,5.0,0.5163977794943222,4.0,5.0,6,5.0,5.0,,5.0,5.0,1,0,0,1,0,0,0
142,3378,5.0,1270105200.0,4.555555555555555,5.0,1.0860419786947373,1.0,5.0,27,5.0,5.0,,5.0,5.0,1,0,0,0,0,1,0
187,1803,5.0,1270105200.0,4.363636363636363,4.0,0.5810872031479765,3.0,5.0,22,5.0,5.0,0.0,5.0,5.0,2,0,0,0,0,1,0
203,4626,5.0,1270105200.0,4.5,4.5,0.7071067811865476,4.0,5.0,2,4.333333333333333,4.5,0.8164965809277259,3.0,5.0,6,0,0,0,1,0,0
233,789,2.0,1270105200.0,4.514285714285714,5.0,0.8868791472623198,1.0,5.0,35,2.3333333333333335,2.0,0.5773502691896258,2.0,3.0,3,0,0,0,0,0,1
288,449,4.0,1270105200.0,4.0,4.0,0.5773502691896257,3.0,5.0,7,4.428571428571429,5.0,0.786795792469443,3.0,5.0,7,0,0,0,0,0,1
553,623,5.0,1270105200.0,4.74,5.0,0.6942915931555925,1.0,5.0,50,4.333333333333333,4.0,0.5773502691896257,4.0,5.0,3,0,0,0,0,1,0
